27.89	51	1787
27.89	51	1539
27.89	51	1238
27.88	50	1179
27.87	50	1197
27.814999999999998	51	1209
27.78	51	1013
27.76	51	1223
27.75	52	1985
27.703333333333333	52	999
27.7	52	1015
27.685000000000002	51	859
27.66	51	1854
27.64	51	1997
27.62	51	1190
27.62	51	677
27.59	51	1218
27.58	51	1120
27.55	50	865
27.51	50	1221
27.5	49	1154
27.46	49	1280
27.46	49	1044
27.454444444444444	49	532
27.43	49	1145
27.43	49	1017
27.424545454545456	49	291
27.41	50	1206
27.39	51	1364
27.39	51	1356
27.39	51	940
27.363750000000003	51	1507
27.34	51	1361
27.34	51	1301
27.33	52	1950
27.325	52	1105
27.32	52	1279
27.319090909090903	52	292
27.314444444444444	51	1012
27.31	51	1270
27.29	51	1096
27.28	51	1299
27.26	51	1035
27.24	50	1788
27.24	50	489
27.21	50	863
27.206666666666667	50	925
27.2	50	1130
27.19	50	1208
27.175	50	937
27.167499999999997	50	1008
27.15	50	1540
27.11	50	1326
27.1	50	1062
27.095	50	864
27.09	49	1196
27.07	49	1477
27.05	49	1253
27.03	49	228
27.025	49	1294
27.02	49	1319
26.985	49	1920
26.95	49	1716
26.94	49	1304
26.94	49	1195
26.9175	49	777
26.91	49	1297
26.89	49	1045
26.86	49	1717
26.84	49	1258
26.84	49	1233
26.84	49	1219
26.84	49	877
26.83	49	607
26.81	49	1234
26.805	49	768
26.79	49	1106
26.7875	49	857
26.77	49	1183
26.77	49	609
26.73	49	1936
26.73	49	930
26.71	49	1551
26.7	49	1247
26.7	49	1212
26.69	49	1220
26.68	49	1709
26.68	49	1113
26.66	50	1235
26.66	49	1136
26.65	49	866
26.64	49	1949
26.631428571428575	49	855
26.63	49	1308
26.62	49	769
26.61	49	2014
26.61	49	582
26.58	49	1645
26.56	49	1871
26.558	49	613
26.552499999999995	49	243
26.55	49	1158
26.53	49	634
26.52	49	248
26.5	49	244
26.490000000000002	49	227
26.484	49	206
26.47	49	1632
26.47	49	1284
26.46	49	1661
26.46	49	870
26.45	49	1643
26.45	49	867
26.43	50	875
26.4	50	2012
26.4	50	1647
26.38	50	1175
26.37	50	1318
26.355	50	1853
26.35	50	1296
26.35	50	868
26.34	50	1239
26.34	50	1026
26.33	50	1110
26.32	50	1662
26.32	49	1499
26.31	50	722
26.301666666666666	49	612
26.29	50	1506
26.28	50	1200
26.26	50	1303
26.223333333333333	50	1181
26.22	50	1010
26.215	50	1268
26.2	50	1295
26.2	50	1103
26.2	49	1095
26.17	49	1167
26.16	49	1866
26.16	49	493
26.155	49	844
26.15	49	1141
26.145	49	619
26.14	49	1203
26.089374999999997	49	672
26.02	49	1835
26.02	49	1422
26.0	48	1518
26.0	49	1286
25.98	49	1714
25.97	50	1761
25.950000000000003	50	1863
25.95	50	1099
25.94	51	1803
25.92	50	1109
25.915000000000003	49	1434
25.9	49	1620
25.89	49	2020
25.88	49	1771
25.876666666666665	49	1420
25.87	49	1119
25.85	49	1442
25.835	49	1557
25.82	49	1715
25.81	49	1762
25.79	49	1222
25.788	49	225
25.765	49	1116
25.75333333333333	49	682
25.745	49	572
25.72	50	854
25.71	50	1164
25.706666666666667	49	254
25.69	50	1505
25.665	50	1243
25.66	50	1799
25.64	50	1770
25.64	50	770
25.63	51	1808
25.63	51	1423
25.623333333333335	50	1115
25.61	50	1545
25.61	50	1139
25.61	50	861
25.56	50	1278
25.53333333333333	50	571
25.490000000000002	50	465
25.47347826086956	50	506
25.47	50	1054
25.47	49	939
25.465	50	1057
25.46	49	1790
25.450000000000003	49	1014
25.43	49	1756
25.41	49	698
25.39	49	1634
25.3775	49	464
25.37	49	1589
25.37	49	1275
25.36	49	856
25.35	49	1763
25.35	49	1658
25.35	49	1224
25.35	50	1052
25.346666666666664	50	1553
25.32	50	1104
25.3125	50	524
25.31	50	1660
25.3	50	1631
25.28333333333333	49	1383
25.2575	49	1525
25.255000000000003	50	1114
25.25	49	1644
25.23	49	1924
25.22	49	860
25.21	49	1609
25.21	49	1550
25.21	49	1126
25.18	50	1009
25.17	50	1828
25.16	51	1202
25.15	51	1102
25.12	51	1134
25.11	50	1269
25.109999999999996	49	851
25.09	49	1178
25.07	50	1166
25.06	51	1642
25.06	51	1274
25.06	51	251
25.0475	51	926
25.0	51	1827
24.98333333333333	51	1058
24.98	50	936
24.9775	50	681
24.961428571428574	51	459
24.95	50	1608
24.95	50	1375
24.94	50	253
24.935000000000002	50	1161
24.92	51	1174
24.870555555555555	50	6
24.863333333333333	51	463
24.85	50	2001
24.84	49	1829
24.83	49	610
24.826666666666668	50	697
24.81	50	1163
24.81	50	775
24.8	50	588
24.8	50	570
24.79	50	1544
24.79	50	1117
24.77	50	1796
24.77	49	1132
24.77	50	617
24.75	50	771
24.75	49	596
24.74	49	1677
24.73	50	1524
24.73	50	1128
24.72666666666667	50	932
24.72	50	1165
24.703333333333333	50	690
24.65	50	723
24.625	50	679
24.62	50	1382
24.61	50	1646
24.61	50	1387
24.57	50	1520
24.57	50	1498
24.53	50	1172
24.53	50	250
24.52	50	1554
24.5	50	1300
24.49	50	1778
24.49	50	226
24.4725	50	1177
24.46681818181818	50	257
24.46	50	1955
24.46	50	616
24.45	50	1305
24.45	51	585
24.44	51	1368
24.44	51	1366
24.44	51	1037
24.42	51	1336
24.398571428571433	51	569
24.375	50	1098
24.37	50	1201
24.37	50	446
24.34	50	1232
24.31	50	1879
24.31	50	1097
24.295	50	1004
24.29	50	1572
24.28	50	1271
24.27	50	869
24.265	50	1162
24.25714285714286	51	694
24.25	51	1641
24.235	51	1252
24.21	51	1880
24.21	52	1856
24.2	52	1999
24.19	52	1938
24.18	52	1836
24.164	52	439
24.15	52	1582
24.13	52	1777
24.12	52	1310
24.110000000000003	52	685
24.1	52	1256
24.1	51	725
24.07	51	1832
24.05	51	1225
24.05	51	853
24.049565217391315	50	562
24.02	51	1273
24.01	51	1266
23.98	51	2015
23.97	50	1261
23.95	50	1612
23.93176470588235	50	568
23.89	51	1929
23.877142857142854	51	563
23.86	50	2006
23.86	50	1990
23.84	50	1006
23.83	50	1613
23.82	50	1981
23.81833333333333	50	1257
23.81	50	1437
23.81	50	1381
23.8	50	1977
23.8	50	1607
23.78	50	1814
23.77	50	1003
23.75583333333333	50	445
23.75	50	1970
23.74	50	1927
23.74	50	874
23.73	50	1926
23.72	50	1131
23.71	50	1957
23.69	50	1800
23.685000000000002	50	1399
23.67	50	1702
23.66	51	2000
23.66	51	1556
23.65	51	1694
23.65	50	1007
23.64	50	1564
23.622499999999995	50	310
23.62	50	1182
23.57	50	1676
23.56	51	1129
23.55	51	590
23.54	50	1759
23.53	51	1831
23.51	51	1941
23.503749999999997	51	333
23.49	51	349
23.47	51	1005
23.46	50	1574
23.46	50	1571
23.44666666666667	50	1367
23.44	50	1155
23.43033333333333	50	136
23.43	50	1758
23.38444444444444	50	678
23.36	50	1315
23.34	50	1517
23.33	50	1028
23.31	50	1459
23.31	50	1426
23.31	50	1029
23.31	50	293
23.3	50	1815
23.29	50	1782
23.29	50	1543
23.28	50	1980
23.28	50	1802
23.28	50	1513
23.26	50	1125
23.25625	50	471
23.25	50	1991
23.24	50	1837
23.24	50	1834
23.24	50	1400
23.22	50	1548
23.19857142857143	51	444
23.17	51	1804
23.17	51	1216
23.13888888888889	51	456
23.12	51	1255
23.1	51	1791
23.09	51	1168
23.059090909090905	51	1011
23.03	51	1757
23.02	51	676
23.01	51	1972
23.01	51	1968
22.98	51	1287
22.97	51	1988
22.95	51	1617
22.94	51	1666
22.94	50	1514
22.93	51	1639
22.91	50	1312
22.9	49	1858
22.89428571428572	49	466
22.89	49	509
22.87	49	1586
22.855	50	1445
22.83	50	1512
22.82	51	1618
22.82	51	494
22.81	51	510
22.81	50	507
22.79	50	530
22.77	50	1515
22.75	50	1516
22.740000000000002	50	1073
22.735714285714288	50	453
22.73	50	1976
22.68	50	1587
22.66	50	1455
22.66	50	1160
22.66	50	1021
22.639999999999997	50	680
22.625	50	879
22.61	50	1573
22.61	50	1111
22.6	50	1458
22.583999999999996	50	581
22.58	50	1563
22.58	50	1316
22.57	50	1964
22.56	50	1570
22.53	50	1127
22.52	50	734
22.491111111111106	50	1112
22.48	50	1813
22.44090909090909	50	458
22.385	51	462
22.381999999999998	50	671
22.38	51	1754
22.38	51	531
22.36	51	1596
22.35	51	1946
22.33	51	1937
22.32	51	1753
22.31	51	1546
22.29	51	1989
22.29	51	1881
22.29	51	1511
22.27	51	1604
22.26	51	1952
22.244761904761905	51	452
22.24	51	1311
22.23	51	1002
22.23	51	779
22.21	51	1324
22.17	51	1605
22.17	51	876
22.142857142857142	51	224
22.14	51	1680
22.14	51	1345
22.14	51	317
22.112857142857145	51	567
22.09	51	1978
22.09	51	274
22.07	51	1254
22.06	51	1792
22.04	51	852
22.03	51	1579
22.02	51	560
22.01	51	1793
22.01	50	1696
22.01	50	923
22.005	50	1697
22.0	50	2002
21.98	50	1457
21.978888888888893	51	850
21.96	51	1984
21.95	50	504
21.9	51	943
21.89	51	505
21.88	51	1911
21.88	51	1215
21.87	51	1388
21.86	51	1824
21.83	51	942
21.82	51	1967
21.81	51	1887
21.79	51	1411
21.78	51	231
21.76	50	1839
21.750000000000004	50	873
21.75	50	1912
21.72	50	390
21.67	50	1925
21.67	50	1038
21.62125	50	846
21.62	51	1184
21.59	50	1934
21.59	50	1743
21.55	50	2003
21.520000000000003	51	1262
21.51	51	1975
21.5	51	997
21.49	51	1995
21.486666666666668	51	1795
21.48	50	1695
21.455454545454543	50	455
21.45	51	1306
21.43	51	1698
21.4	50	1711
21.4	50	1559
21.38	50	1663
21.36	50	720
21.35	51	488
21.34	50	287
21.32	51	1251
21.307499999999997	50	270
21.3	50	273
21.29	50	1861
21.286666666666665	51	951
21.28	51	1833
21.24	51	1446
21.22	51	1561
21.21	50	1664
21.209999999999997	50	603
21.205	50	78
21.19	50	281
21.183999999999997	50	363
21.18	50	975
21.17	50	1408
21.17	50	952
21.17	50	872
21.145	50	1578
21.14	51	1267
21.14	51	729
21.13	51	976
21.12333333333333	51	1615
21.12	51	1199
21.0975	51	706
21.07	51	953
21.04	51	1942
21.04	51	451
21.03	51	1966
21.03	51	1250
21.01	51	1943
21.01	51	1331
20.99	51	1956
20.98	51	1133
20.98	51	1025
20.97	50	1971
20.953333333333333	50	1456
20.940357142857142	50	454
20.94	50	1960
20.92	50	1290
20.91	50	1794
20.9	50	1983
20.87	50	1272
20.87	51	1059
20.85	51	1460
20.85	50	1397
20.84	50	1979
20.84	50	1429
20.84	50	1293
20.749166666666664	50	450
20.71	50	1713
20.705555555555556	50	858
20.7	50	535
20.69	51	1374
20.655	51	391
20.63	50	1036
20.6	50	1289
20.58	50	1954
20.55	50	1959
20.54	51	675
20.53	51	1285
20.52	51	954
20.51	51	1951
20.5	51	1841
20.49	51	1555
20.475555555555555	50	871
20.445	50	1675
20.44	51	1776
20.43	51	1650
20.43	51	786
20.406666666666666	51	648
20.4	51	1930
20.4	51	1635
20.397142857142853	51	407
20.37	51	1024
20.36	51	1921
20.36	50	1394
20.33	50	950
20.31875	50	449
20.31	51	1552
20.305	51	945
20.29	51	1056
20.28	51	1965
20.28	51	1958
20.27	51	1969
20.25	51	1210
20.25	51	245
20.244999999999997	51	372
20.24	51	1914
20.19	51	1917
20.15	51	719
20.1325	50	346
20.13	50	1825
20.1	50	1899
20.1	50	933
20.095	51	389
20.088571428571424	51	93
20.07	51	1953
20.07	51	1898
20.06	50	1288
20.04	50	881
20.04	51	589
20.02	51	935
20.006	50	983
19.91	51	1904
19.91	50	655
19.903333333333336	51	447
19.9	51	1905
19.9	51	1888
19.9	51	1629
19.897058823529417	51	457
19.89	51	1918
19.884999999999998	51	580
19.88	51	1915
19.85	51	633
19.84	51	649
19.82	51	461
19.81	51	1593
19.81	51	584
19.79	51	1945
19.78	51	1291
19.77	51	1893
19.76	51	1779
19.76	51	518
19.749999999999996	51	783
19.736666666666665	51	1704
19.73	50	1302
19.7	50	1292
19.69	50	183
19.68	50	1034
19.68	50	696
19.68	50	606
19.68	50	252
19.67	50	1868
19.66	50	1961
19.657999999999998	50	566
19.65	51	774
19.615000000000002	50	1329
19.61	50	1826
19.61	50	849
19.61	50	651
19.576666666666664	50	329
19.57	50	1883
19.57	49	1633
19.54	49	1765
19.53	49	1246
19.52	49	1489
19.49	49	473
19.47222222222222	50	448
19.4675	50	913
19.43	50	1652
19.43	50	1562
19.43	50	712
19.4	50	1890
19.4	50	487
19.395000000000003	50	1079
19.38	50	528
19.37	50	1864
19.366666666666667	50	714
19.32	50	776
19.305416666666677	50	442
19.253333333333334	50	1342
19.24	50	1385
19.24	50	921
19.238	49	1022
19.23	50	1592
19.21	49	534
19.17	49	1402
19.15	50	1752
19.1025	49	312
19.09	50	77
19.087500000000002	49	309
19.076999999999998	49	477
19.04	49	713
19.04	50	605
19.04	51	355
19.03	50	1870
19.015	50	1869
19.009999999999998	50	599
19.0	50	653
19.0	50	548
18.99	51	396
18.98	50	262
18.96416666666667	51	373
18.95	51	604
18.92	51	1886
18.903333333333332	51	1576
18.9	51	1321
18.88	51	1755
18.87	51	1649
18.869999999999997	51	371
18.838	51	673
18.836000000000002	51	909
18.83	51	1889
18.83	51	1585
18.82	51	1885
18.81	51	1703
18.78	50	1492
18.78	50	1467
18.77	51	1651
18.76	50	334
18.7525	51	1626
18.74142857142857	51	1384
18.725	50	688
18.72	51	1693
18.7	50	1600
18.7	51	880
18.69	51	689
18.663749999999997	51	721
18.66	51	1974
18.65	51	1486
18.64	51	1901
18.64	51	695
18.63	51	1857
18.598000000000003	51	583
18.58	51	576
18.565714285714282	51	637
18.56	51	217
18.54	51	1900
18.528	51	230
18.5	51	1522
18.5	51	1461
18.49	51	1947
18.48375	51	365
18.47	51	1577
18.47	51	577
18.45	51	650
18.44	51	1892
18.435714285714287	51	883
18.4	51	574
18.37	51	1944
18.33	51	1583
18.33	50	645
18.309285714285718	50	781
18.3	50	978
18.29	50	1614
18.26	50	1750
18.250000000000004	50	400
18.25	50	1910
18.23	50	353
18.2275	50	415
18.22	50	1575
18.22	50	256
18.21	50	1962
18.18	50	1320
18.15	50	1894
18.15	50	247
18.137916666666666	50	213
18.12	51	1521
18.08444444444444	51	241
18.08	51	1418
18.08	51	305
18.08	51	288
18.07	51	2008
18.04	51	1734
18.03	51	1903
18.01	51	1419
17.9925	51	143
17.99	51	1428
17.98	51	1939
17.95	51	1159
17.932	51	460
17.93	51	2019
17.93	50	480
17.91941176470588	50	348
17.91333333333333	50	1882
17.91	50	1862
17.89	49	1449
17.8825	49	1432
17.88	49	1812
17.87	50	1701
17.853333333333335	50	579
17.85	51	1872
17.85	50	1327
17.85	50	144
17.84	50	1410
17.8	50	1370
17.795	50	1725
17.77	50	1341
17.76	49	785
17.755000000000003	50	1393
17.75	50	1328
17.74	50	1811
17.7	50	598
17.69	50	1380
17.685000000000002	50	1699
17.68	50	1865
17.66625	50	209
17.65	50	1653
17.63	50	1891
17.63	50	1500
17.62	50	1584
17.62	50	1466
17.606666666666666	50	878
17.6	50	958
17.59473684210526	51	356
17.59	51	529
17.58	51	1874
17.56	51	1963
17.5475	51	692
17.54	51	1848
17.54	51	1560
17.52	51	710
17.51	52	1878
17.5	51	1566
17.49	51	772
17.48	51	1682
17.47	51	693
17.44	51	1386
17.43466666666667	51	670
17.43	51	1685
17.43	51	600
17.425	51	726
17.42	51	709
17.41	51	1309
17.37	51	1440
17.33	51	1902
17.31	50	2011
17.295	50	730
17.27	50	717
17.258235294117647	50	308
17.25	50	911
17.25	50	636
17.24	50	1510
17.21	50	1501
17.17	50	2010
17.17	51	912
17.16	50	780
17.14	50	1619
17.13	50	1001
17.1	51	825
17.09	50	2007
17.05	50	1580
17.04	50	1919
17.03	50	1590
17.02	50	618
17.0175	50	787
17.015	50	793
16.982307692307696	50	485
16.97	50	1751
16.96	50	1581
16.92	50	1591
16.92	50	1373
16.91	50	1860
16.91	50	792
16.9	50	597
16.8912	50	171
16.89	50	635
16.853333333333335	51	615
16.84	50	1504
16.83	51	2023
16.82	51	601
16.814999999999998	51	1439
16.79	51	1469
16.78	51	2022
16.78	51	1549
16.74	51	1063
16.733999999999998	51	172
16.73	50	802
16.69	50	1601
16.67	50	1850
16.65	50	2024
16.64	50	1494
16.59	49	1741
16.567083333333336	50	246
16.56	50	1622
16.548571428571424	50	316
16.54	50	1819
16.53	49	1051
16.53	50	908
16.52	51	1379
16.5	51	2013
16.5	51	1810
16.49	51	1502
16.47	52	711
16.47	52	358
16.46	51	1846
16.46	51	1838
16.46	51	1621
16.45	50	1654
16.446000000000005	50	173
16.41	51	1503
16.41	50	1444
16.4	50	1801
16.396666666666665	50	826
16.39	49	700
16.386000000000003	50	327
16.384285714285717	50	691
16.35	51	1739
16.35	51	1047
16.33	51	701
16.32	50	326
16.29111111111111	50	319
16.29	51	1798
16.286666666666665	50	392
16.28	50	1840
16.27	50	470
16.26	50	2017
16.25	50	500
16.240000000000002	51	1568
16.228181818181817	51	76
16.21	51	748
16.2	51	1072
16.16	51	1567
16.15	51	1602
16.15	51	1415
16.15	51	594
16.14	51	1068
16.13	51	1401
16.13	51	336
16.11125	50	218
16.1	50	1448
16.09	51	891
16.08	50	898
16.08	50	332
16.05	50	1569
16.04	50	1565
16.0369696969697	50	395
16.035	50	1454
16.03	50	1491
16.02	51	1931
16.02	51	1688
16.016249999999996	51	481
16.01	51	1994
15.98	51	1906
15.98	51	1625
15.96	51	1992
15.96	50	1982
15.96	50	827
15.95	50	517
15.93	50	1884
15.93	50	977
15.91	49	1928
15.894117647058822	49	307
15.89	49	989
15.86	49	1733
15.85	49	834
15.84	49	1742
15.84	49	1606
15.83	49	982
15.82	49	2009
15.8	49	1687
15.795	49	727
15.79	50	2018
15.77	50	1046
15.767500000000004	50	132
15.75	50	1668
15.72	50	1820
15.72	50	1049
15.687142857142858	50	1392
15.67	50	499
15.64	50	1403
15.635	50	966
15.63	50	1628
15.6	50	1404
15.546666666666667	50	1000
15.535	50	141
15.53	50	1398
15.51	50	1598
15.51	50	1595
15.4925	50	1594
15.49	50	1648
15.49	50	393
15.465	50	1830
15.4	50	565
15.379999999999999	50	1669
15.37	50	1670
15.35	50	1080
15.335	51	1067
15.33	51	174
15.32	51	1809
15.31	51	503
15.31	51	26
15.29	51	63
15.285	51	306
15.274999999999999	51	75
15.259473684210526	51	318
15.25	51	1674
15.25	51	1519
15.245000000000001	51	1847
15.23	51	437
15.22	51	320
15.216666666666667	51	417
15.215	51	965
15.159999999999997	51	435
15.12	51	1706
15.12	51	593
15.09875	51	344
15.077000000000002	51	341
15.06	51	1845
15.05	51	1673
15.05	51	1020
15.05	51	441
15.04	51	1816
15.04	51	1048
15.013750000000002	51	537
15.01	51	1431
15.01	51	835
14.99	51	1369
14.96	51	1710
14.95	51	1705
14.95	51	703
14.939473684210524	50	170
14.93	50	957
14.92285714285714	50	823
14.92	50	1438
14.9	50	184
14.89	50	1679
14.886666666666668	50	784
14.85	51	1597
14.84	51	1470
14.83	51	1718
14.83	51	1468
14.83	51	1463
14.823000000000002	50	705
14.82	51	178
14.809999999999999	51	592
14.8	51	1416
14.8	51	1282
14.76	51	1471
14.74	51	1558
14.74	51	1322
14.74	51	728
14.735	51	1019
14.72	51	277
14.713333333333333	51	716
14.705	51	1065
14.7	51	1678
14.7	51	991
14.68	51	1726
14.68	51	1396
14.68	50	468
14.66	50	278
14.65	50	809
14.632857142857143	50	498
14.629999999999999	50	1775
14.625	50	469
14.62	50	1227
14.605	50	1764
14.6	50	1588
14.59	50	1659
14.58	50	895
14.58	50	656
14.57	50	1599
14.57	50	668
14.56	50	1897
14.555	50	791
14.550000000000002	50	221
14.55	50	1913
14.54	50	1855
14.54	50	1797
14.52	50	1973
14.491666666666665	50	370
14.49	50	1993
14.49	50	896
14.484285714285713	50	369
14.48	50	1391
14.47	50	1896
14.44	50	1774
14.44	50	833
14.43	50	1849
14.43	50	963
14.42	50	1875
14.42	50	502
14.413749999999999	50	467
14.39	50	1916
14.39	50	704
14.38	50	747
14.37	50	1736
14.37	50	964
14.36	50	1766
14.33	50	1806
14.33	50	824
14.32	50	1672
14.3	50	724
14.295	50	484
14.281666666666666	50	405
14.25	50	741
14.242222222222223	50	882
14.24	50	486
14.22	50	1873
14.21	50	1727
14.19	50	715
14.174285714285714	50	121
14.168461538461539	50	644
14.104	50	472
14.09	50	591
14.08	50	814
14.06	50	514
14.06	50	276
14.04	50	382
13.99	50	74
13.983333333333333	50	362
13.98	50	1719
13.98	50	347
13.977619047619047	50	155
13.97	50	1667
13.97	50	397
13.925	50	1681
13.888	50	699
13.8775	51	702
13.864999999999998	51	718
13.86	51	2021
13.85	50	1720
13.84	50	1337
13.84	50	811
13.82	50	1032
13.81	50	1450
13.78	50	1671
13.78	50	360
13.77	50	1767
13.76941176470588	50	406
13.74	50	1737
13.72	50	1932
13.72	50	1807
13.71	50	1665
13.71	50	968
13.7	50	738
13.69	50	1443
13.69	50	1033
13.68	50	1700
13.64	50	1453
13.64	50	1407
13.64	50	131
13.63	50	836
13.62	50	1636
13.619999999999997	50	352
13.6	50	1018
13.59	50	1637
13.56	50	1712
13.541428571428572	50	115
13.504999999999999	50	807
13.46	50	1406
13.45	50	1877
13.45	50	205
13.44	50	1744
13.44	50	1050
13.425000000000002	50	232
13.42	50	1780
13.42	50	233
13.38	50	1876
13.3575	50	806
13.32	50	1523
13.31	50	646
13.3	50	1772
13.3	50	1740
13.27	50	1413
13.27	50	1377
13.266363636363637	50	652
13.22	50	1640
13.2	50	1389
13.173125	50	210
13.166	50	629
13.16	50	1728
13.16	50	808
13.15	50	1427
13.14	50	1805
13.12	50	1462
13.090909090909092	50	483
13.09	50	1730
13.05	50	1729
13.02	50	948
12.996363636363638	50	145
12.9925	50	426
12.97	50	1078
12.95	50	427
12.883	50	478
12.88	50	1760
12.85	50	1721
12.83	50	492
12.801999999999998	50	351
12.8	50	1867
12.8	50	1842
12.785	50	368
12.783636363636367	50	266
12.773478260869563	50	4
12.76	50	2005
12.73	50	501
12.72	50	1081
12.69	50	1781
12.69	50	1338
12.67	50	643
12.66	50	1909
12.655000000000001	50	323
12.65	50	1768
12.64	50	753
12.64	50	313
12.62857142857143	50	203
12.61	50	1859
12.61	50	1735
12.61	50	1076
12.58	50	984
12.56	50	1343
12.55	50	1686
12.52	50	897
12.5	50	1346
12.49	50	1395
12.49	50	981
12.45	50	1922
12.45	50	328
12.449999999999998	50	64
12.44	49	1344
12.42	49	980
12.4	49	1616
12.395	50	742
12.371250000000002	50	212
12.36	50	1534
12.36	50	1509
12.35	50	269
12.34	50	782
12.332500000000001	50	265
12.31	50	914
12.3	50	1724
12.29	50	325
12.28	50	890
12.28	50	354
12.27	50	1330
12.27	50	578
12.251111111111111	50	536
12.25	50	889
12.22	50	687
12.22	50	630
12.22	50	549
12.21	50	1638
12.2	50	2026
12.19	50	1843
12.18	50	1683
12.18	50	1435
12.18	50	1077
12.15	50	1064
12.146666666666667	50	380
12.135	50	1818
12.13	50	2025
12.12	50	550
12.118888888888888	50	602
12.08	50	1895
12.08	50	1817
12.076363636363636	50	295
12.06	50	1656
12.05	50	279
12.04	50	1531
12.032499999999999	50	816
12.02	50	1334
11.98	50	1088
11.969499999999998	50	177
11.947999999999999	50	185
11.93	49	1436
11.92	49	1465
11.92	49	1405
11.86	49	955
11.855	49	1738
11.85	49	1773
11.844999999999999	49	1333
11.84	49	1684
11.835	49	640
11.82	49	1533
11.82	49	956
11.814615384615383	49	289
11.79	49	1691
11.76	49	1433
11.75	49	1376
11.75	49	684
11.73	49	904
11.72	49	707
11.698333333333332	49	1055
11.691111111111113	49	261
11.67	49	686
11.67	49	268
11.66	49	1532
11.65	49	491
11.64	49	175
11.63	49	1655
11.63	49	906
11.6	49	1657
11.59478260869565	49	150
11.59	49	176
11.5775	49	324
11.54	49	1844
11.54	49	765
11.54	49	642
11.52	49	1769
11.52	49	1493
11.513333333333334	49	1414
11.49	49	840
11.485555555555555	49	161
11.45	49	1082
11.414	49	156
11.41	49	1089
11.41	49	490
11.4	49	2004
11.39	49	1464
11.37	49	1526
11.34	50	523
11.310714285714283	49	186
11.31	49	1907
11.31	49	708
11.307999999999998	49	674
